Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Admin Grade 9,Grade 10,Grade 11,Grade 12,SP,Total,% of All Students,# of All Students
13.228464419475655,5,a-cppm-i2,2023-24,Veritas Preparatory Charter School,04980405,     102,      72,       0,       0,       0,     174,  88.3,     197
0.2846441947565543,1,a-cppm-i2,2023-24,Wachusett Regional High,07750505,       4,      11,       6,      15,       0,      36,   1.9,"   1,861"
1.3333333333333335,1.33,a-cppm-i2,2023-24,Wahconah Regional High,06350505,      10,       9,      12,      12,       0,      43,   8.9,     482
6.666666666666667,5,a-cppm-i2,2023-24,Waltham Sr High,03080505,     241,     230,     205,     132,       0,     808,  44.5,"   1,816"
0.299625468164794,1,a-cppm-i2,2023-24,Ware Junior/Senior High School,03090505,       0,       2,       3,       1,       0,       6,   2.0,     298
1.647940074906367,1.65,a-cppm-i2,2023-24,Wareham Senior High,03100505,       2,      11,      15,      18,       0,      46,  11.0,     419
1.00374531835206,1.0,a-cppm-i2,2023-24,Watertown High,03140505,       0,       1,      16,      33,       1,      51,   6.7,     760
1.4232209737827717,1.42,a-cppm-i2,2023-24,Wayland High School,03150505,      37,      11,       9,      21,       0,      78,   9.5,     820
6.02247191011236,5,a-cppm-i2,2023-24,West Springfield High,03320505,     120,     131,     134,     101,       0,     486,  40.2,"   1,208"
2.816479400749064,2.82,a-cppm-i2,2023-24,Westfield High,03250505,      42,      27,      65,      55,       0,     189,  18.8,"   1,006"
14.981273408239701,5,a-cppm-i2,2023-24,Westfield Technical Academy,03250605,     145,     139,     142,     122,       0,     548, 100.0,     548
3.8951310861423223,3.9,a-cppm-i2,2023-24,Weymouth High School,03360505,     157,     115,      96,      88,       0,     456,  26.0,"   1,751"
0.599250936329588,1,a-cppm-i2,2023-24,Whitman Hanson Regional,07800505,      19,      23,       0,       0,       0,      42,   4.0,"   1,039"
14.726591760299625,5,a-cppm-i2,2023-24,Whittier Regional Vocational,08850605,     320,     310,     314,     313,       0,"   1,257",  98.3,"   1,279"
0.9138576779026217,1,a-cppm-i2,2023-24,Woburn High,03470505,       0,       0,      45,      30,       0,      75,   6.1,"   1,228"
14.576779026217228,5,a-cppm-i2,2023-24,Worcester Technical High,03480605,     372,     340,     365,     322,       1,"   1,400",  97.3,"   1,439"
2.651685393258427,2.65,a-cppm-i2,2022-23,Agawam High,00050505,      64,      46,      35,      41,       0,     186,  17.7,"   1,052"
6.711610486891385,5,a-cppm-i2,2022-23,Amherst Regional High,06050505,      31,     126,     118,     109,       0,     384,  44.8,     858
14.92134831460674,5,a-cppm-i2,2022-23,Argosy Collegiate Charter School,35090305,      96,      54,      50,      49,       0,     249,  99.6,     250
14.981273408239701,5,a-cppm-i2,2022-23,Assabet Valley Vocational High School,08010605,     303,     286,     277,     262,       0,"   1,128", 100.0,"   1,128"
11.176029962546815,5,a-cppm-i2,2022-23,Atlantis Charter School,04910550,       0,      79,      62,      79,       0,     220,  74.6,     295
11.940074906367043,5,a-cppm-i2,2022-23,Attleboro High,00160505,     505,     363,     314,     273,      14,"   1,469",  79.7,"   1,844"
6.606741573033708,5,a-cppm-i2,2022-23,B M C Durfee High,00950505,     319,     298,     254,     215,       0,"   1,086",  44.1,"   2,460"
4.074906367041199,4.07,a-cppm-i2,2022-23,Barnstable High,00200505,      62,     104,      97,     116,       0,     379,  27.2,"   1,393"
2.4569288389513106,2.46,a-cppm-i2,2022-23,Bartlett High School,03160505,      14,      23,      10,      13,       0,      60,  16.4,     365
14.981273408239701,5,a-cppm-i2,2022-23,Bay Path Regional Vocational Technical High School,08760605,     314,     313,     288,     270,       0,"   1,185", 100.0,"   1,185"
5.318352059925094,5,a-cppm-i2,2022-23,Bellingham High School,00250505,      50,      52,      67,      41,       0,     210,  35.5,     591
3.415730337078652,3.42,a-cppm-i2,2022-23,Beverly High,00300505,       0,      29,     100,     164,       0,     293,  22.8,"   1,286"
14.981273408239701,5,a-cppm-i2,2022-23,Blackstone Valley,08050605,     310,     312,     313,     295,       0,"   1,230", 100.0,"   1,230"
14.981273408239701,5,a-cppm-i2,2022-23,Blue Hills Regional Vocational Technical,08060605,     247,     236,     227,     210,       0,     920, 100.0,     920
4.764044943820225,4.76,a-cppm-i2,2022-23,Boston Arts Academy,00350546,      57,      25,      38,      36,       1,     157,  31.8,     494
3.715355805243446,3.72,a-cppm-i2,2022-23,Boston Green Academy Horace Mann Charter School,04110305,      24,      20,      17,      17,       0,      78,  24.8,     314
1.3033707865168538,1.3,a-cppm-i2,2022-23,Boston International High School & Newcomers Academy,00350507,       0,       0,      25,      16,       0,      41,   8.7,     472
0.6891385767790262,1,a-cppm-i2,2022-23,Bourne High School,00360505,       0,       5,      11,       0,       0,      16,   4.6,     351
2.906367041198502,2.91,a-cppm-i2,2022-23,Brighton High School,00350505,      95,       0,       0,       1,       0,      96,  19.4,     496
14.981273408239701,5,a-cppm-i2,2022-23,Bristol County Agricultural High,09100705,     169,     171,     105,     104,       0,     549, 100.0,     549
14.981273408239701,5,a-cppm-i2,2022-23,Bristol-Plymouth Vocational Technical,08100605,     346,     328,     320,     316,       0,"   1,310", 100.0,"   1,310"
3.4756554307116105,3.48,a-cppm-i2,2022-23,Brockton High,00440505,     272,     224,     155,     201,       1,     853,  23.2,"   3,679"
4.749063670411985,4.75,a-cppm-i2,2022-23,Brookline High,00460505,      32,     189,     196,     234,      11,     662,  31.7,"   2,087"
1.9625468164794007,1.96,a-cppm-i2,2022-23,Burke High School,00350525,       0,      17,       7,      21,       1,      46,  13.1,     350
2.8464419475655434,2.85,a-cppm-i2,2022-23,Burlington High,00480505,      29,      54,      58,      26,       0,     167,  19.0,     879
3.1760299625468162,3.18,a-cppm-i2,2022-23,Burncoat Senior High,03480503,      16,      46,      87,     101,       0,     250,  21.2,"   1,179"
5.947565543071161,5,a-cppm-i2,2022-23,Cambridge Rindge and Latin,00490506,     161,     196,     188,     196,       0,     741,  39.7,"   1,867"
14.981273408239701,5,a-cppm-i2,2022-23,Cape Cod Region Vocational Technical,08150605,     176,     174,     155,     161,       0,     666, 100.0,     666
1.00374531835206,1.0,a-cppm-i2,2022-23,Carver Middle/High School,00520405,       1,      15,       7,       2,       0,      25,   6.7,     371
14.157303370786517,5,a-cppm-i2,2022-23,Center For Technical Education Innovation,01530605,     330,     156,     138,     132,       0,     756,  94.5,     800
14.981273408239701,5,a-cppm-i2,2022-23,Charles McCann Vocational Technical,08510605,     144,     148,     120,     125,       0,     537, 100.0,     537
2.262172284644195,2.26,a-cppm-i2,2022-23,Charlestown High School,00350515,       1,      42,      44,      21,       0,     108,  15.1,     713
0.6441947565543071,1,a-cppm-i2,2022-23,Chelmsford High,00560505,      27,      26,       6,       0,       0,      59,   4.3,"   1,367"
2.052434456928839,2.05,a-cppm-i2,2022-23,Chelsea High,00570505,       1,      11,      92,     117,       0,     221,  13.7,"   1,611"
8.089887640449438,5,a-cppm-i2,2022-23,Chicopee Comprehensive High School,00610510,     200,     178,     131,     142,       0,     651,  54.0,"   1,206"
1.2284644194756553,1.23,a-cppm-i2,2022-23,Chicopee High,00610505,      25,      20,      21,       9,       0,      75,   8.2,     914
3.595505617977528,3.6,a-cppm-i2,2022-23,Claremont Academy,03480350,       0,      50,      12,      14,       0,      76,  24.0,     317
2.4419475655430714,2.44,a-cppm-i2,2022-23,Classical High,01630505,      38,      82,      79,      97,       0,     296,  16.3,"   1,818"
1.917602996254682,1.92,a-cppm-i2,2022-23,Conservatory of the Arts,02810475,       0,       0,      23,       0,       0,      23,  12.8,     180
3.2659176029962547,3.27,a-cppm-i2,2022-23,Danvers High,00710505,       0,       0,      67,     102,       0,     169,  21.8,     777
4.404494382022472,4.4,a-cppm-i2,2022-23,David Prouty High,07670505,       0,      47,      25,      33,       0,     105,  29.4,     357
10.037453183520599,5,a-cppm-i2,2022-23,Dearborn 6-12 STEM Academy,00350074,       1,      74,      78,      72,       0,     225,  67.0,     336
0.4794007490636705,1,a-cppm-i2,2022-23,Dennis-Yarmouth Regional High,06450505,      10,      12,       0,       0,       0,      22,   3.2,     689
5.00374531835206,5,a-cppm-i2,2022-23,Dighton-Rehoboth Regional High School,06500505,      67,      59,      55,      43,       0,     224,  33.4,     671
14.981273408239701,5,a-cppm-i2,2022-23,Diman Regional Vocational Technical High,08210605,     375,     368,     347,     322,       0,"   1,412", 100.0,"   1,412"
5.288389513108614,5,a-cppm-i2,2022-23,Doherty Memorial High,03480512,     100,     119,     123,     133,       0,     475,  35.3,"   1,344"
5.318352059925094,5,a-cppm-i2,2022-23,East Boston High School,00350530,       0,       0,     188,     179,       0,     367,  35.5,"   1,035"
0.7940074906367041,1,a-cppm-i2,2022-23,East Longmeadow High,00870505,      20,       5,      11,       7,       0,      43,   5.3,     816
9.51310861423221,5,a-cppm-i2,2022-23,Easthampton High,00860505,      47,      70,      58,      60,       0,     235,  63.5,     370
10.082397003745319,5,a-cppm-i2,2022-23,Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School,04520505,      98,      91,      33,      23,       0,     245,  67.3,     364
9.063670411985019,5,a-cppm-i2,2022-23,English High School,00350535,     110,      88,      72,      75,       1,     346,  60.5,     572
14.981273408239701,5,a-cppm-i2,2022-23,Essex North Shore Agricultural and Technical School,08170505,     449,     443,     402,     400,       0,"   1,694", 100.0,"   1,694"
11.116104868913858,5,a-cppm-i2,2022-23,Everett High,00930505,     601,     452,     335,     268,       0,"   1,656",  74.2,"   2,231"
3.415730337078652,3.42,a-cppm-i2,2022-23,Excel High School,00350522,      77,      22,       0,       0,       0,      99,  22.8,     434
7.355805243445693,5,a-cppm-i2,2022-23,Falmouth High,00960505,      83,     126,      91,      76,       0,     376,  49.1,     766
0.23970037453183524,1,a-cppm-i2,2022-23,Fecteau-Leary Junior/Senior High School,01630525, , , , , ,       1,   1.6,      62
1.6329588014981273,1.63,a-cppm-i2,2022-23,Fenway High School,00350540,       0,       0,      15,      26,       0,      41,  10.9,     377
10.247191011235957,5,a-cppm-i2,2022-23,Fitchburg High,00970505,     272,     117,     222,     241,       0,     852,  68.4,"   1,246"
3.1760299625468162,3.18,a-cppm-i2,2022-23,Framingham High School,01000515,      52,      78,     160,     253,       0,     543,  21.2,"   2,566"
14.981273408239701,5,a-cppm-i2,2022-23,Franklin County Technical,08180605,     163,     163,     150,     126,       0,     602, 100.0,     602
0.11985018726591762,1,a-cppm-i2,2022-23,Frontier Regional,06700505, , , , , ,       3,   0.8,     386
0.2846441947565543,1,a-cppm-i2,2022-23,Full Circle High School,02740510, , , , , ,       1,   1.9,      54
10.262172284644196,5,a-cppm-i2,2022-23,Gardner Academy for Learning and Technology,01030515,       4,      12,      30,      28,       0,      74,  68.5,     108
2.951310861423221,2.95,a-cppm-i2,2022-23,Gardner High,01030505,       9,      13,      37,      61,       0,     120,  19.7,     608
3.955056179775281,3.96,a-cppm-i2,2022-23,Gateway Regional High,06720505,      21,       8,       6,       8,       0,      43,  26.4,     163
3.1910112359550564,3.19,a-cppm-i2,2022-23,Gloucester High,01070505,      52,      40,      38,      41,       0,     171,  21.3,     804
14.981273408239701,5,a-cppm-i2,2022-23,Gr Lawrence Regional Vocational Technical,08230605,     438,     434,     414,     406,       0,"   1,692", 100.0,"   1,692"
14.981273408239701,5,a-cppm-i2,2022-23,Gr Lowell Regional Vocational Technical,08280605,     575,     595,     574,     538,      20,"   2,302", 100.0,"   2,302"
14.981273408239701,5,a-cppm-i2,2022-23,Gr New Bedford Vocational Technical,08250605,     561,     564,     520,     450,       0,"   2,095", 100.0,"   2,095"
3.5056179775280896,3.51,a-cppm-i2,2022-23,Haverhill High,01280505,     109,      74,     145,     127,       0,     455,  23.4,"   1,944"
0.0898876404494382,1,a-cppm-i2,2022-23,High School Learning Center,01490536, , , , , ,       2,   0.6,     310
2.471910112359551,2.47,a-cppm-i2,2022-23,High School Of Commerce,02810510,      32,      25,      62,      63,       0,     182,  16.5,"   1,103"
5.378277153558052,5,a-cppm-i2,2022-23,Holyoke High,01370505,     109,     131,     150,     154,       0,     544,  35.9,"   1,515"
1.5280898876404494,1.53,a-cppm-i2,2022-23,Hopedale Jr Sr High,01380505,       0,      10,       7,      11,       0,      28,  10.2,     275
2.50187265917603,2.5,a-cppm-i2,2022-23,Hopkins Academy,01170505,       3,       4,       6,      13,       0,      26,  16.7,     156
14.906367041198502,5,a-cppm-i2,2022-23,Joseph P Keefe Technical High School,08290605,     234,     213,     210,     181,       0,     838,  99.5,     842
3.6853932584269664,3.69,a-cppm-i2,2022-23,Lawrence High School,01490515,       0,     247,     283,     230,       0,     760,  24.6,"   3,084"
0.05992509363295881,1,a-cppm-i2,2022-23,Lenox Memorial High,01520505, , , , , ,       1,   0.4,     248
0.299625468164794,1,a-cppm-i2,2022-23,Leominster Center for Excellence,01530515, , , , , ,       1,   2.0,      50
1.5430711610486894,1.54,a-cppm-i2,2022-23,Leominster High School,01530505,       2,       4,      23,      77,       0,     106,  10.3,"   1,034"
0.299625468164794,1,a-cppm-i2,2022-23,Longmeadow High,01590505,       4,       6,       4,       4,       0,      18,   2.0,     904
6.696629213483146,5,a-cppm-i2,2022-23,Lowell High,01600505,      22,     371,     523,     499,       0,"   1,415",  44.7,"   3,167"
1.6928838951310863,1.69,a-cppm-i2,2022-23,Ludlow Senior High,01610505,      36,      24,      14,      16,       0,      90,  11.3,     795
1.6928838951310863,1.69,a-cppm-i2,2022-23,Lynn English High,01630510,      45,      61,      88,      51,       0,     245,  11.3,"   2,176"
14.277153558052435,5,a-cppm-i2,2022-23,Lynn Vocational Technical Institute,01630605,     289,     289,     273,     256,       0,"   1,107",  95.3,"   1,161"
14.112359550561798,5,a-cppm-i2,2022-23,Madison Park Technical Vocational High School,00350537,     284,     267,     241,     223,       9,"   1,024",  94.2,"   1,087"
0.149812734082397,1,a-cppm-i2,2022-23,Marblehead High,01680505,       0,       0,       7,       2,       0,       9,   1.0,     879
2.2771535580524342,2.28,a-cppm-i2,2022-23,Marlborough High,01700505,       0,       0,      57,     105,       0,     162,  15.2,"   1,064"
4.074906367041199,4.07,a-cppm-i2,2022-23,Marshfield High,01710505,       0,     115,      90,     119,       0,     324,  27.2,"   1,190"
6.681647940074907,5,a-cppm-i2,2022-23,Martha's Vineyard Regional High,07000505,     183,      72,      43,      40,       0,     338,  44.6,     757
8.629213483146067,5,a-cppm-i2,2022-23,Mashpee Middle-High School,01720505,      60,      71,      51,      58,       0,     240,  57.6,     417
2.9812734082397,2.98,a-cppm-i2,2022-23,Maynard High,01740505,      14,      23,      11,      15,       0,      63,  19.9,     316
8.074906367041198,5,a-cppm-i2,2022-23,Medford High,01760505,     269,     158,     126,     124,       1,     678,  53.9,"   1,257"
2.0224719101123596,2.02,a-cppm-i2,2022-23,Medway High,01770505,      26,      19,      14,      24,       0,      83,  13.5,     613
5.7677902621722845,5,a-cppm-i2,2022-23,Methuen High,01810505,     201,     183,     144,     209,       0,     737,  38.5,"   1,916"
9.917602996254683,5,a-cppm-i2,2022-23,Milford High,01850505,     260,     205,     192,     220,       0,     877,  66.2,"   1,324"
0.5393258426966292,1,a-cppm-i2,2022-23,Minnechaug Regional High,06800505,       1,      15,      12,       7,       0,      35,   3.6,     984
14.966292134831463,5,a-cppm-i2,2022-23,Minuteman Regional High,08300605,     184,     190,     168,     148,       0,     690,  99.9,     691
14.981273408239701,5,a-cppm-i2,2022-23,Montachusett Regional Vocational Technical,08320605,     369,     368,     350,     322,       0,"   1,409", 100.0,"   1,409"
6.606741573033708,5,a-cppm-i2,2022-23,Monument Mt Regional High,06180505,      20,      82,      53,      53,       0,     208,  44.1,     472
14.981273408239701,5,a-cppm-i2,2022-23,Mt Everett Regional,07650505,      40,      48,      27,      48,       0,     163, 100.0,     163
1.707865168539326,1.71,a-cppm-i2,2022-23,Nantucket High,01970505,      10,      19,       6,      32,       0,      67,  11.4,     586
0.7490636704119851,1,a-cppm-i2,2022-23,Narragansett Regional High,07200505,       0,       0,       7,      10,       0,      17,   5.0,     340
14.981273408239701,5,a-cppm-i2,2022-23,Nashoba Valley Technical High School,08520605,     218,     199,     170,     163,       0,     750, 100.0,     750
2.2921348314606744,2.29,a-cppm-i2,2022-23,New Bedford High,02010505,      12,      37,     143,     252,       0,     444,  15.3,"   2,898"
14.367041198501873,5,a-cppm-i2,2022-23,New Heights Charter School of Brockton,35130305,     105,     118,      93,      84,       0,     400,  95.9,     417
0.8089887640449439,1,a-cppm-i2,2022-23,New Liberty Innovation School,02580510, , , , , ,       3,   5.4,      56
2.397003745318352,2.4,a-cppm-i2,2022-23,New Mission High School,00350542,       0,      13,      34,      30,       0,      77,  16.0,     482
4.0,4.0,a-cppm-i2,2022-23,Newton North High,02070505,     178,     205,     109,      69,       0,     561,  26.7,"   2,099"
0.014981273408239702,1,a-cppm-i2,2022-23,Newton South High,02070510, , , , , ,       2,   0.1,"   1,837"
14.981273408239701,5,a-cppm-i2,2022-23,Norfolk County Agricultural,09150705,     155,     154,     137,     134,       0,     580, 100.0,     580
0.029962546816479405,1,a-cppm-i2,2022-23,North Attleboro High,02120505, , , , , ,       2,   0.2,"   1,107"
4.868913857677903,4.87,a-cppm-i2,2022-23,North High,03480515,      38,      80,     157,     172,       0,     447,  32.5,"   1,377"
4.389513108614232,4.39,a-cppm-i2,2022-23,North Quincy High,02430510,      25,     118,     170,     120,       0,     433,  29.3,"   1,476"
0.9737827715355806,1,a-cppm-i2,2022-23,Northampton High,02100505,       5,      20,      18,      16,       0,      59,   6.5,     903
0.8239700374531835,1,a-cppm-i2,2022-23,Northbridge High,02140505,       4,       3,       8,      13,       0,      28,   5.5,     513
14.981273408239701,5,a-cppm-i2,2022-23,Northeast Metro Regional Vocational,08530605,     349,     348,     313,     282,       0,"   1,292", 100.0,"   1,292"
0.7490636704119851,1,a-cppm-i2,2022-23,Norton High,02180505,       3,       5,       5,      21,       0,      34,   5.0,     678
1.153558052434457,1.15,a-cppm-i2,2022-23,Norwood High,02200505,      13,      17,      19,      23,       0,      72,   7.7,     941
1.902621722846442,1.9,a-cppm-i2,2022-23,O'Bryant School of Math & Science,00350575,      26,      35,      54,      44,       0,     159,  12.7,"   1,256"
14.981273408239701,5,a-cppm-i2,2022-23,Old Colony Regional Vocational Technical,08550605,     139,     142,     140,     140,       0,     561, 100.0,     561
1.198501872659176,1.2,a-cppm-i2,2022-23,Old Rochester Regional High,07400505,      31,      11,       8,       0,       0,      50,   8.0,     627
14.906367041198502,5,a-cppm-i2,2022-23,Pathfinder Vocational Technical,08600605,     184,     166,     159,     128,       0,     637,  99.5,     640
4.134831460674158,4.13,a-cppm-i2,2022-23,Peabody Veterans Memorial High,02290510,     147,     115,      78,      68,       0,     408,  27.6,"   1,476"
0.23970037453183524,1,a-cppm-i2,2022-23,"Phoenix Academy Public Charter High School, Lawrence",35180505, , , , , ,       2,   1.6,     125
4.958801498127341,4.96,a-cppm-i2,2022-23,Plymouth North High,02390505,     113,     112,     108,      98,       0,     431,  33.1,"   1,301"
7.775280898876405,5,a-cppm-i2,2022-23,Plymouth South High,02390515,     160,     142,     124,     108,       0,     534,  51.9,"   1,028"
9.393258426966293,5,a-cppm-i2,2022-23,Quaboag Regional High,07780505,      89,      79,      30,      24,       0,     222,  62.7,     354
11.340823970037453,5,a-cppm-i2,2022-23,Quincy High,02430505,     359,     333,     225,     215,       0,"   1,132",  75.7,"   1,495"
14.966292134831463,5,a-cppm-i2,2022-23,Roger L. Putnam Vocational Technical Academy,02810620,     371,     357,     330,     301,       0,"   1,359",  99.9,"   1,360"
10.831460674157304,5,a-cppm-i2,2022-23,Salem High,02580505,     167,     168,     152,     155,       0,     642,  72.3,     888
14.981273408239701,5,a-cppm-i2,2022-23,Shawsheen Valley Vocational Technical High School,08710605,     331,     339,     337,     285,       0,"   1,292", 100.0,"   1,292"
0.9138576779026217,1,a-cppm-i2,2022-23,Shepherd Hill Regional High,06580505,       0,      10,      16,      30,       0,      56,   6.1,     923
5.168539325842697,5,a-cppm-i2,2022-23,Silver Lake Regional High,07600505,     100,      91,      90,      80,       0,     361,  34.5,"   1,046"
2.3820224719101124,2.38,a-cppm-i2,2022-23,Sizer School: A North Central Charter Essential School,04740505,       0,       0,      21,      12,       0,      33,  15.9,     207
14.981273408239701,5,a-cppm-i2,2022-23,Smith Vocational and Agricultural High,04060705,     151,     150,     135,     130,       0,     566, 100.0,     566
1.8426966292134832,1.84,a-cppm-i2,2022-23,Somerset Berkley Regional High School,07630505,       9,      24,      32,      58,       0,     123,  12.3,"   1,003"
8.119850187265918,5,a-cppm-i2,2022-23,Somerville High,02740505,     259,     203,     139,     106,       3,     710,  54.2,"   1,310"
3.3857677902621726,3.39,a-cppm-i2,2022-23,South Hadley High,02780505,      27,      32,      30,      24,       0,     113,  22.6,     500
3.9850187265917607,3.99,a-cppm-i2,2022-23,South High Community,03480520,     102,     120,     111,     110,       0,     443,  26.6,"   1,666"
14.981273408239701,5,a-cppm-i2,2022-23,South Shore Vocational Technical High,08730605,     165,     170,     161,     157,       0,     653, 100.0,     653
14.981273408239701,5,a-cppm-i2,2022-23,Southeastern Regional Vocational Technical,08720605,     403,     399,     384,     372,       0,"   1,558", 100.0,"   1,558"
1.902621722846442,1.9,a-cppm-i2,2022-23,Southwick Regional School,07660505,      19,       8,      13,      10,       0,      50,  12.7,     394
0.9737827715355806,1,a-cppm-i2,2022-23,Springfield High School of Science and Technology,02810530,       0,       0,      36,      35,       0,      71,   6.5,"   1,087"
0.8838951310861424,1,a-cppm-i2,2022-23,Swampscott High,02910505,      11,      14,      11,       2,       0,      38,   5.9,     641
8.98876404494382,5,a-cppm-i2,2022-23,Taconic High,02360510,     181,     138,     117,      80,       0,     516,  60.0,     860
11.715355805243446,5,a-cppm-i2,2022-23,Tantasqua Regional Vocational,07700605,      36,     147,     123,     104,       0,     410,  78.2,     524
9.07865168539326,5,a-cppm-i2,2022-23,Taunton High,02930505,     450,     248,     300,     273,       0,"   1,271",  60.6,"   2,096"
1.6179775280898878,1.62,a-cppm-i2,2022-23,TechBoston Academy,00350657,       0,      19,      23,      23,       0,      65,  10.8,     604
0.299625468164794,1,a-cppm-i2,2022-23,Tewksbury Memorial High,02950505,       0,       5,       7,       3,       0,      15,   2.0,     752
14.981273408239701,5,a-cppm-i2,2022-23,Tri-County Regional Vocational Technical,08780605,     273,     236,     233,     215,       0,     957, 100.0,     957
9.108614232209737,5,a-cppm-i2,2022-23,Trinity Day Academy,02010510,       6,      11,       7,       7,       0,      31,  60.8,      51
0.31460674157303375,1,a-cppm-i2,2022-23,Turners Fall High,06740505, , , , , ,       4,   2.1,     194
5.303370786516854,5,a-cppm-i2,2022-23,University Pk Campus School,03480285,       0,      11,       8,      33,       0,      52,  35.4,     147
14.981273408239701,5,a-cppm-i2,2022-23,Upper Cape Cod Vocational Technical,08790605,     229,     201,     183,     156,       0,     769, 100.0,     769
7.116104868913858,5,a-cppm-i2,2022-23,Uxbridge High,03040505,      65,      58,      61,      21,       0,     205,  47.5,     432
1.8277153558052435,1.83,a-cppm-i2,2022-23,Wahconah Regional High,06350505,      16,      20,      15,       8,       0,      59,  12.2,     485
