Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Admin Grade 9,Grade 10,Grade 11,Grade 12,SP,Total,% of All Students,# of All Students
5.063670411985019,5,a-cppm-i2,2022-23,Waltham Sr High,03080505,     218,     180,     115,      79,       0,     592,  33.8,"   1,751"
0.4943820224719101,1,a-cppm-i2,2022-23,Ware Junior/Senior High School,03090505,       1,       5,       1,       3,       0,      10,   3.3,     306
5.303370786516854,5,a-cppm-i2,2022-23,Wareham Senior High,03100505,      39,      36,      35,      38,       0,     148,  35.4,     418
3.9850187265917607,3.99,a-cppm-i2,2022-23,Watertown High,03140505,       3,      30,      44,     117,       1,     195,  26.6,     733
5.498127340823971,5,a-cppm-i2,2022-23,West Springfield High,03320505,     129,     137,      79,      90,       0,     435,  36.7,"   1,186"
1.6928838951310863,1.69,a-cppm-i2,2022-23,Westfield High,03250505,       0,      18,      58,      40,       0,     116,  11.3,"   1,027"
8.059925093632959,5,a-cppm-i2,2022-23,Westfield Technical Academy,03250605,      21,      24,     121,     126,       0,     292,  53.8,     543
3.835205992509364,3.84,a-cppm-i2,2022-23,Weymouth High School,03360505,     155,     116,      95,      96,       0,     462,  25.6,"   1,807"
14.981273408239701,5,a-cppm-i2,2022-23,Whittier Regional Vocational,08850605,     309,     325,     321,     322,       0,"   1,277", 100.0,"   1,277"
1.0337078651685394,1.03,a-cppm-i2,2022-23,Woburn High,03470505,       0,      48,      31,       2,       0,      81,   6.9,"   1,178"
14.51685393258427,5,a-cppm-i2,2022-23,Worcester Technical High,03480605,     371,     375,     330,     347,       0,"   1,423",  96.9,"   1,469"
1.707865168539326,1.71,a-cppm-i2,2021-22,Agawam High,00050505,      32,      32,      36,      16,       0,     116,  11.4,"   1,017"
7.595505617977529,5,a-cppm-i2,2021-22,Amherst Regional High,06050505,     103,     102,     131,      99,       0,     435,  50.7,     858
14.981273408239701,5,a-cppm-i2,2021-22,Assabet Valley Vocational High School,08010605,     300,     292,     275,     272,       0,"   1,139", 100.0,"   1,139"
10.861423220973784,5,a-cppm-i2,2021-22,Atlantis Charter School,04910550,       0,      58,      86,      75,       0,     219,  72.5,     302
10.936329588014981,5,a-cppm-i2,2021-22,Attleboro High,00160505,     462,     314,     280,     236,       0,"   1,292",  73.0,"   1,769"
8.359550561797752,5,a-cppm-i2,2021-22,B M C Durfee High,00950505,     346,     479,     257,     227,       0,"   1,309",  55.8,"   2,347"
3.2359550561797756,3.24,a-cppm-i2,2021-22,Barnstable High,00200505,      42,      71,     102,      83,       2,     300,  21.6,"   1,390"
2.3820224719101124,2.38,a-cppm-i2,2021-22,Bartlett High School,03160505,      13,       4,      11,      36,       0,      64,  15.9,     403
14.981273408239701,5,a-cppm-i2,2021-22,Bay Path Regional Vocational Technical High School,08760605,     321,     298,     275,     279,       0,"   1,173", 100.0,"   1,173"
3.0411985018726595,3.04,a-cppm-i2,2021-22,Beverly High,00300505,       0,      20,     113,     131,       0,     264,  20.3,"   1,299"
14.981273408239701,5,a-cppm-i2,2021-22,Blackstone Valley,08050605,     320,     314,     301,     299,       0,"   1,234", 100.0,"   1,234"
14.981273408239701,5,a-cppm-i2,2021-22,Blue Hills Regional Vocational Technical,08060605,     246,     240,     220,     211,       0,     917, 100.0,     917
5.108614232209738,5,a-cppm-i2,2021-22,Boston Arts Academy,00350546,      44,      46,      44,      33,       0,     167,  34.1,     490
3.6254681647940075,3.63,a-cppm-i2,2021-22,Boston Green Academy Horace Mann Charter School,04110305,      26,      20,      19,      14,       0,      79,  24.2,     326
1.2434456928838953,1.24,a-cppm-i2,2021-22,Boston International High School & Newcomers Academy,00350507,       0,       0,      18,      17,       0,      35,   8.3,     421
14.981273408239701,5,a-cppm-i2,2021-22,Bristol County Agricultural High,09100705,     171,     118,     108,     102,       0,     499, 100.0,     499
14.981273408239701,5,a-cppm-i2,2021-22,Bristol-Plymouth Vocational Technical,08100605,     337,     345,     331,     319,       0,"   1,332", 100.0,"   1,332"
3.0711610486891385,3.07,a-cppm-i2,2021-22,Brockton High,00440505,     268,     167,     198,     176,       1,     810,  20.5,"   3,943"
0.6741573033707865,1,a-cppm-i2,2021-22,Brockton Virtual Learning Academy,00440705,       0,       1,       2,       3,       0,       6,   4.5,     134
3.565543071161049,3.57,a-cppm-i2,2021-22,Brookline High,00460505,       0,      72,     180,     231,      13,     496,  23.8,"   2,087"
1.857677902621723,1.86,a-cppm-i2,2021-22,Burke High School,00350525,       0,       0,      16,      25,       0,      41,  12.4,     330
2.9213483146067416,2.92,a-cppm-i2,2021-22,Burlington High,00480505,      39,      36,      55,      47,       0,     177,  19.5,     907
2.8464419475655434,2.85,a-cppm-i2,2021-22,Burncoat Senior High,03480503,      23,      59,      66,      76,       0,     224,  19.0,"   1,176"
7.071161048689139,5,a-cppm-i2,2021-22,Cambridge Rindge and Latin,00490506,     250,     195,     210,     227,       0,     882,  47.2,"   1,867"
14.981273408239701,5,a-cppm-i2,2021-22,Cape Cod Region Vocational Technical,08150605,     178,     173,     166,     137,       0,     654, 100.0,     654
0.5393258426966292,1,a-cppm-i2,2021-22,Carver Middle/High School,00520405,       6,       4,       2,       1,       0,      13,   3.6,     366
14.142322097378278,5,a-cppm-i2,2021-22,Center For Technical Education Innovation,01530605,     273,     160,     143,     130,       1,     707,  94.4,     749
14.981273408239701,5,a-cppm-i2,2021-22,Charles McCann Vocational Technical,08510605,     157,     129,     129,     108,       0,     523, 100.0,     523
2.1423220973782775,2.14,a-cppm-i2,2021-22,Charlestown High School,00350515,       0,      40,      30,      32,       0,     102,  14.3,     711
1.1835205992509363,1.18,a-cppm-i2,2021-22,Chelsea High,00570505,       8,      17,      16,      77,       0,     118,   7.9,"   1,498"
7.775280898876405,5,a-cppm-i2,2021-22,Chicopee Comprehensive High School,00610510,     195,     153,     153,      98,       0,     599,  51.9,"   1,154"
1.2134831460674158,1.21,a-cppm-i2,2021-22,Chicopee High,00610505,      21,      23,      15,      16,       0,      75,   8.1,     925
1.4382022471910112,1.44,a-cppm-i2,2021-22,Claremont Academy,03480350,       2,       4,       8,      19,       0,      33,   9.6,     344
1.6329588014981273,1.63,a-cppm-i2,2021-22,Classical High,01630505,      29,      44,      72,      54,       0,     199,  10.9,"   1,823"
1.153558052434457,1.15,a-cppm-i2,2021-22,Clinton Senior High,00640505,       0,      10,      12,      16,       0,      38,   7.7,     495
2.1423220973782775,2.14,a-cppm-i2,2021-22,Conservatory of the Arts,02810475,       0,      25,       0,       0,       0,      25,  14.3,     175
4.344569288389513,4.34,a-cppm-i2,2021-22,Danvers High,00710505,       0,      83,     151,       0,       0,     234,  29.0,     807
5.153558052434457,5,a-cppm-i2,2021-22,David Prouty High,07670505,       1,      52,      54,      11,       0,     118,  34.4,     343
10.42696629213483,5,a-cppm-i2,2021-22,Dearborn 6-12 STEM Academy,00350074,       0,      82,      71,      83,       0,     236,  69.6,     339
5.588014981273408,5,a-cppm-i2,2021-22,Dighton-Rehoboth Regional High School,06500505,      85,      64,      50,      61,       0,     260,  37.3,     697
14.981273408239701,5,a-cppm-i2,2021-22,Diman Regional Vocational Technical High,08210605,     373,     358,     343,     346,       1,"   1,421", 100.0,"   1,421"
5.558052434456929,5,a-cppm-i2,2021-22,Doherty Memorial High,03480512,      95,     117,     113,     169,       0,     494,  37.1,"   1,331"
5.333333333333334,5,a-cppm-i2,2021-22,East Boston High School,00350530,       0,       0,     169,     188,       0,     357,  35.6,"   1,004"
0.5093632958801498,1,a-cppm-i2,2021-22,East Longmeadow High,00870505,       0,      10,       9,       9,       0,      28,   3.4,     816
8.823970037453183,5,a-cppm-i2,2021-22,Easthampton High,00860505,      52,      59,      60,      65,       0,     236,  58.9,     401
0.5093632958801498,1,a-cppm-i2,2021-22,Edison Academy,00440520,       0,       0,       0,       7,       0,       7,   3.4,     203
10.247191011235957,5,a-cppm-i2,2021-22,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,     107,     103,      30,      30,       0,     270,  68.4,     395
9.333333333333334,5,a-cppm-i2,2021-22,English High School,00350535,     103,      70,      75,      78,       1,     327,  62.3,     525
14.981273408239701,5,a-cppm-i2,2021-22,Essex North Shore Agricultural and Technical School,08170505,     449,     420,     410,     375,       0,"   1,654", 100.0,"   1,654"
10.576779026217228,5,a-cppm-i2,2021-22,Everett High,00930505,     552,     514,     160,     250,       0,"   1,476",  70.6,"   2,091"
0.8838951310861424,1,a-cppm-i2,2021-22,Excel High School,00350522,      26,       0,       0,       0,       0,      26,   5.9,     439
7.685393258426966,5,a-cppm-i2,2021-22,Falmouth High,00960505,     115,     110,     117,      71,       0,     413,  51.3,     805
0.6591760299625469,1,a-cppm-i2,2021-22,Fecteau-Leary Junior/Senior High School,01630525, , , , , ,       3,   4.4,      68
6.48689138576779,5,a-cppm-i2,2021-22,Fitchburg High,00970505,      72,     149,     220,     107,       0,     548,  43.3,"   1,267"
2.9962546816479403,3.0,a-cppm-i2,2021-22,Framingham High School,01000515,       1,      54,     202,     228,       0,     485,  20.0,"   2,422"
14.981273408239701,5,a-cppm-i2,2021-22,Franklin County Technical,08180605,     167,     160,     135,     121,       0,     583, 100.0,     583
1.9775280898876404,1.98,a-cppm-i2,2021-22,Gardner High,01030505,       0,       0,      43,      31,       0,      74,  13.2,     559
2.9213483146067416,2.92,a-cppm-i2,2021-22,Gateway Regional High,06720505,      11,       9,       7,       7,       0,      34,  19.5,     174
2.471910112359551,2.47,a-cppm-i2,2021-22,Gloucester High,01070505,      29,      46,      28,      34,       0,     137,  16.5,     830
0.7640449438202247,1,a-cppm-i2,2021-22,Goodrich Academy,00970510,       0,       0,       3,       5,       0,       8,   5.1,     158
14.981273408239701,5,a-cppm-i2,2021-22,Gr Lawrence Regional Vocational Technical,08230605,     428,     422,     413,     392,       0,"   1,655", 100.0,"   1,655"
14.981273408239701,5,a-cppm-i2,2021-22,Gr Lowell Regional Vocational Technical,08280605,     596,     594,     565,     527,      18,"   2,300", 100.0,"   2,300"
14.981273408239701,5,a-cppm-i2,2021-22,Gr New Bedford Vocational Technical,08250605,     564,     561,     495,     490,       0,"   2,110", 100.0,"   2,110"
2.411985018726592,2.41,a-cppm-i2,2021-22,Haverhill High,01280505,      60,      35,     112,     103,       0,     310,  16.1,"   1,931"
0.6591760299625469,1,a-cppm-i2,2021-22,High School Of Commerce,02810510,       0,       0,       5,      52,       0,      57,   4.4,"   1,282"
5.588014981273408,5,a-cppm-i2,2021-22,Holyoke High,01370505,      97,     131,     161,     173,       0,     562,  37.3,"   1,508"
1.917602996254682,1.92,a-cppm-i2,2021-22,Hopkins Academy,01170505,       2,       2,      12,       5,       0,      21,  12.8,     164
14.816479400749065,5,a-cppm-i2,2021-22,Joseph P Keefe Technical High School,08290605,     232,     222,     192,     195,       0,     841,  98.9,     850
1.5430711610486894,1.54,a-cppm-i2,2021-22,Lawrence High School,01490515,       0,       0,     140,     178,       0,     318,  10.3,"   3,097"
0.3895131086142322,1,a-cppm-i2,2021-22,Leblanc Therapeutic Day School,01600320, , , , , ,       1,   2.6,      39
1.00374531835206,1.0,a-cppm-i2,2021-22,Leominster High School,01530505,       0,       0,      17,      54,       1,      72,   6.7,"   1,082"
0.2696629213483146,1,a-cppm-i2,2021-22,Longmeadow High,01590505,       2,       5,       5,       4,       0,      16,   1.8,     911
2.1273408239700373,2.13,a-cppm-i2,2021-22,Lowell High,01600505,       2,      31,     110,     291,       1,     435,  14.2,"   3,056"
1.1086142322097379,1.11,a-cppm-i2,2021-22,Ludlow Senior High,01610505,       3,      18,      20,      20,       0,      61,   7.4,     827
1.2734082397003745,1.27,a-cppm-i2,2021-22,Lynn English High,01630510,      17,      53,      72,      41,       0,     183,   8.5,"   2,165"
14.232209737827716,5,a-cppm-i2,2021-22,Lynn Vocational Technical Institute,01630605,     277,     280,     265,     258,       0,"   1,080",  95.0,"   1,137"
14.112359550561798,5,a-cppm-i2,2021-22,Madison Park Technical Vocational High School,00350537,     305,     286,     286,     206,      10,"   1,093",  94.2,"   1,160"
0.05992509363295881,1,a-cppm-i2,2021-22,Marblehead High,01680505, , , , , ,       4,   0.4,     931
1.7378277153558053,1.74,a-cppm-i2,2021-22,Marlborough High,01700505,       0,       0,      61,      58,       0,     119,  11.6,"   1,022"
3.2209737827715355,3.22,a-cppm-i2,2021-22,Marshfield High,01710505,       1,      77,     109,      81,       0,     268,  21.5,"   1,245"
2.8913857677902626,2.89,a-cppm-i2,2021-22,Martha's Vineyard Regional High,07000505,       5,      61,      39,      31,       0,     136,  19.3,     706
9.707865168539326,5,a-cppm-i2,2021-22,Mashpee High,01720505,      71,      59,      82,      73,       0,     285,  64.8,     440
2.1123595505617976,2.11,a-cppm-i2,2021-22,Maynard High,01740505,      13,       7,      10,      14,       0,      44,  14.1,     311
7.490636704119851,5,a-cppm-i2,2021-22,Medford High,01760505,     188,     153,     150,     113,       0,     604,  50.0,"   1,207"
6.367041198501873,5,a-cppm-i2,2021-22,Methuen High,01810505,     217,     169,     169,     248,       0,     803,  42.5,"   1,891"
2.8913857677902626,2.89,a-cppm-i2,2021-22,Middleborough High,01820505,       2,      65,      65,      39,       0,     171,  19.3,     884
13.243445692883896,5,a-cppm-i2,2021-22,Milford High,01850505,     290,     267,     289,     284,       0,"   1,130",  88.4,"   1,278"
0.449438202247191,1,a-cppm-i2,2021-22,Minnechaug Regional High,06800505,       1,      15,       8,       7,       0,      31,   3.0,"   1,017"
14.981273408239701,5,a-cppm-i2,2021-22,Minuteman Regional High,08300605,     199,     175,     158,     123,       0,     655, 100.0,     655
14.981273408239701,5,a-cppm-i2,2021-22,Montachusett Regional Vocational Technical,08320605,     371,     368,     335,     339,       0,"   1,413", 100.0,"   1,413"
5.438202247191011,5,a-cppm-i2,2021-22,Monument Mt Regional High,06180505,      32,      62,      48,      44,       0,     186,  36.3,     512
4.404494382022472,4.4,a-cppm-i2,2021-22,Mt Everett Regional,07650505,       4,       6,      17,      26,       0,      53,  29.4,     180
1.1086142322097379,1.11,a-cppm-i2,2021-22,Nantucket High,01970505,       0,       2,      24,      15,       0,      41,   7.4,     554
14.981273408239701,5,a-cppm-i2,2021-22,Nashoba Valley Technical High School,08520605,     203,     188,     168,     177,       0,     736, 100.0,     736
1.8277153558052435,1.83,a-cppm-i2,2021-22,New Bedford High,02010505,      18,      46,     152,     138,       0,     354,  12.2,"   2,890"
14.981273408239701,5,a-cppm-i2,2021-22,New Heights Charter School of Brockton,35130305,     122,      89,      83,     122,       0,     416, 100.0,     416
1.9475655430711611,1.95,a-cppm-i2,2021-22,New Liberty Innovation School,02580510,       0,       2,       3,       2,       0,       7,  13.0,      54
1.198501872659176,1.2,a-cppm-i2,2021-22,New Mission High School,00350542,       0,       0,      22,      13,       0,      35,   8.0,     438
4.074906367041199,4.07,a-cppm-i2,2021-22,Newton North High,02070505,     177,     221,      98,      75,       0,     571,  27.2,"   2,098"
0.014981273408239702,1,a-cppm-i2,2021-22,Newton South High,02070510, , , , , ,       2,   0.1,"   1,837"
14.981273408239701,5,a-cppm-i2,2021-22,Norfolk County Agricultural,09150705,     154,     148,     143,     143,       0,     588, 100.0,     588
4.913857677902621,4.91,a-cppm-i2,2021-22,North High,03480515,      41,      87,     132,     169,       0,     429,  32.8,"   1,308"
5.468164794007491,5,a-cppm-i2,2021-22,North Quincy High,02430510,      74,     183,     127,     130,       0,     514,  36.5,"   1,408"
0.7790262172284644,1,a-cppm-i2,2021-22,Northampton High,02100505,       4,      15,      17,      11,       0,      47,   5.2,     908
0.8239700374531835,1,a-cppm-i2,2021-22,Northbridge High,02140505,       4,       7,      17,       0,       0,      28,   5.5,     513
14.981273408239701,5,a-cppm-i2,2021-22,Northeast Metro Regional Vocational,08530605,     339,     344,     305,     319,       0,"   1,307", 100.0,"   1,307"
1.153558052434457,1.15,a-cppm-i2,2021-22,Norton High,02180505,       2,       4,      20,      26,       0,      52,   7.7,     677
0.9288389513108615,1,a-cppm-i2,2021-22,Norwood High,02200505,      18,      19,      24,       0,       0,      61,   6.2,     987
1.917602996254682,1.92,a-cppm-i2,2021-22,O'Bryant School of Math & Science,00350575,      37,      53,      46,      24,       0,     160,  12.8,"   1,253"
14.981273408239701,5,a-cppm-i2,2021-22,Old Colony Regional Vocational Technical,08550605,     142,     148,     145,     128,       0,     563, 100.0,     563
0.599250936329588,1,a-cppm-i2,2021-22,Old Rochester Regional High,07400505,      16,      11,       0,       0,       0,      27,   4.0,     677
14.936329588014981,5,a-cppm-i2,2021-22,Pathfinder Vocational Technical,08600605,     171,     176,     145,     135,       0,     627,  99.7,     629
2.307116104868914,2.31,a-cppm-i2,2021-22,Peabody Personalized Remote Education Program (Peabody P.R.E.P.),02290705,       0,       2,       4,       2,       0,       8,  15.4,      52
4.194756554307117,4.19,a-cppm-i2,2021-22,Peabody Veterans Memorial High,02290510,     136,     121,      86,      65,       0,     408,  28.0,"   1,455"
0.4344569288389513,1,a-cppm-i2,2021-22,Phoenix Academy Public Charter High School Lawrence,35180505, , , , , ,       4,   2.9,     138
5.093632958801498,5,a-cppm-i2,2021-22,Plymouth North High,02390505,     124,     116,     102,     103,       0,     445,  34.0,"   1,310"
8.479400749063672,5,a-cppm-i2,2021-22,Plymouth South High,02390515,     158,     158,     137,     141,       0,     594,  56.6,"   1,049"
0.11985018726591762,1,a-cppm-i2,2021-22,Quabbin Regional High School,07530505, , , , , ,       5,   0.8,     619
4.134831460674158,4.13,a-cppm-i2,2021-22,Quaboag Regional High,07780505,      17,      21,      29,      27,       0,      94,  27.6,     341
11.460674157303371,5,a-cppm-i2,2021-22,Quincy High,02430505,     353,     277,     276,     215,       0,"   1,121",  76.5,"   1,465"
0.3445692883895131,1,a-cppm-i2,2021-22,Resiliency Preparatory Academy,00950525, , , , , ,       2,   2.3,      87
14.876404494382022,5,a-cppm-i2,2021-22,Roger L. Putnam Vocational Technical Academy,02810620,     368,     350,     326,     330,       0,"   1,374",  99.3,"   1,384"
9.07865168539326,5,a-cppm-i2,2021-22,Salem High,02580505,      84,     138,     144,     121,       0,     487,  60.6,     803
0.9438202247191011,1,a-cppm-i2,2021-22,Salem Prep High School,02580515, , , , , ,       1,   6.3,      16
14.981273408239701,5,a-cppm-i2,2021-22,Shawsheen Valley Vocational Technical High School,08710605,     357,     344,     296,     320,       0,"   1,317", 100.0,"   1,317"
0.9138576779026217,1,a-cppm-i2,2021-22,Shepherd Hill Regional High,06580505,       1,      11,      25,      20,       0,      57,   6.1,     930
4.764044943820225,4.76,a-cppm-i2,2021-22,Silver Lake Regional High,07600505,     102,      93,      81,      61,       0,     337,  31.8,"   1,059"
0.9288389513108615,1,a-cppm-i2,2021-22,Sizer School: A North Central Charter Essential School,04740505,       0,       0,      12,       1,       0,      13,   6.2,     210
14.981273408239701,5,a-cppm-i2,2021-22,Smith Vocational and Agricultural High,04060705,     149,     147,     139,     112,       0,     547, 100.0,     547
14.981273408239701,5,a-cppm-i2,2021-22,So Shore Vocational Technical High,08730605,     170,     168,     162,     155,       0,     655, 100.0,     655
1.9325842696629214,1.93,a-cppm-i2,2021-22,Somerset Berkley Regional High School,07630505,      18,      28,      27,      55,       0,     128,  12.9,     996
7.730337078651686,5,a-cppm-i2,2021-22,Somerville High,02740505,     251,     168,     121,     131,       2,     673,  51.6,"   1,304"
2.6816479400749063,2.68,a-cppm-i2,2021-22,South Hadley High,02780505,      20,      35,      28,      15,       1,      99,  17.9,     552
3.9850187265917607,3.99,a-cppm-i2,2021-22,South High Community,03480520,      76,     103,      81,     146,       0,     406,  26.6,"   1,524"
14.981273408239701,5,a-cppm-i2,2021-22,Southeastern Regional Vocational Technical,08720605,     407,     407,     389,     347,       0,"   1,550", 100.0,"   1,550"
2.157303370786517,2.16,a-cppm-i2,2021-22,Southwick Regional School,07660505,      11,      20,      11,      18,       0,      60,  14.4,     417
0.0,1,a-cppm-i2,2021-22,Springfield Central High,02810500, , , , , ,       1,   0.0,"   2,082"
0.0749063670411985,1,a-cppm-i2,2021-22,Springfield High School,02810570, , , , , ,       1,   0.5,     203
1.0486891385767791,1.05,a-cppm-i2,2021-22,Springfield High School of Science and Technology,02810530,       0,       0,      49,      28,       0,      77,   7.0,"   1,099"
0.4344569288389513,1,a-cppm-i2,2021-22,Swampscott High,02910505,       9,       3,       7,       0,       0,      19,   2.9,     653
8.104868913857679,5,a-cppm-i2,2021-22,Taconic High,02360510,     132,     139,     100,      79,       0,     450,  54.1,     832
11.880149812734082,5,a-cppm-i2,2021-22,Tantasqua Regional Vocational,07700605,      48,     135,     113,     117,       0,     413,  79.3,     521
8.749063670411985,5,a-cppm-i2,2021-22,Taunton High,02930505,     429,     250,     255,     267,       0,"   1,201",  58.4,"   2,058"
1.797752808988764,1.8,a-cppm-i2,2021-22,TechBoston Academy,00350657,       0,      25,      26,      18,       0,      69,  12.0,     574
0.1048689138576779,1,a-cppm-i2,2021-22,Tewksbury Memorial High,02950505,       0,       0,       0,       6,       0,       6,   0.7,     802
2.3220973782771535,2.32,a-cppm-i2,2021-22,The Career Academy,01600515,       0,       1,       2,      12,       0,      15,  15.5,      97
14.981273408239701,5,a-cppm-i2,2021-22,Tri-County Regional Vocational Technical,08780605,     236,     249,     222,     232,       0,     939, 100.0,     939
12.179775280898877,5,a-cppm-i2,2021-22,Trinity Day Academy,02010510,      10,       9,      10,      10,       0,      39,  81.3,      48
0.32958801498127344,1,a-cppm-i2,2021-22,Turners Fall High,06740505, , , , , ,       4,   2.2,     184
4.674157303370786,4.67,a-cppm-i2,2021-22,University Pk Campus School,03480285,       1,       5,      18,      24,       0,      48,  31.2,     154
14.981273408239701,5,a-cppm-i2,2021-22,Upper Cape Cod Vocational Technical,08790605,     215,     196,     161,     172,       0,     744, 100.0,     744
0.3445692883895131,1,a-cppm-i2,2021-22,Uxbridge High,03040505,       0,       0,       1,       9,       0,      10,   2.3,     437
1.7528089887640448,1.75,a-cppm-i2,2021-22,Wahconah Regional High,06350505,       7,      16,      14,      23,       0,      60,  11.7,     513
4.479400749063671,4.48,a-cppm-i2,2021-22,Waltham Sr High,03080505,     151,     148,     114,      79,       0,     492,  29.9,"   1,643"
5.408239700374533,5,a-cppm-i2,2021-22,Wareham Senior High,03100505,      30,      37,      38,      45,       0,     150,  36.1,     415
1.4232209737827717,1.42,a-cppm-i2,2021-22,Watertown High,03140505,       0,      20,      26,      21,       0,      67,   9.5,     705
3.805243445692884,3.81,a-cppm-i2,2021-22,West Springfield High,03320505,     113,      84,      60,      44,       0,     301,  25.4,"   1,185"
0.8089887640449439,1,a-cppm-i2,2021-22,Westfield High,03250505,       6,      15,       0,      38,       0,      59,   5.4,"   1,100"
11.161048689138577,5,a-cppm-i2,2021-22,Westfield Technical Academy,03250605,      22,     132,     132,     117,       0,     403,  74.5,     541
3.9700374531835205,3.97,a-cppm-i2,2021-22,Weymouth High School,03360505,     160,     127,     103,      90,       0,     480,  26.5,"   1,810"
0.9887640449438202,1,a-cppm-i2,2021-22,Whaling City Junior/Senior High School,02010515, , , , , ,       4,   6.6,      61
14.981273408239701,5,a-cppm-i2,2021-22,Whittier Regional Vocational,08850605,     330,     332,     329,     291,       0,"   1,282", 100.0,"   1,282"
0.5543071161048689,1,a-cppm-i2,2021-22,Woburn High,03470505,       0,      45,       0,       0,       0,      45,   3.7,"   1,225"
14.576779026217228,5,a-cppm-i2,2021-22,Worcester Technical High,03480605,     393,     339,     354,     350,       0,"   1,436",  97.3,"   1,476"
